file,n_size,difficulty,solved,nodes_expanded,time_seconds,solution_length,reason
8x8/medios/45.txt,8,medios,True,1402,0.1102,20,OK
8x8/medios/46.txt,8,medios,True,1449,0.1706,20,OK
8x8/medios/47.txt,8,medios,True,1430,0.213,20,OK
8x8/medios/48.txt,8,medios,True,1378,0.1062,20,OK
8x8/medios/49.txt,8,medios,True,1426,0.1635,20,OK
8x8/medios/50.txt,8,medios,True,1379,0.1553,18,OK
8x8/medios/51.txt,8,medios,True,1456,0.1085,20,OK
8x8/medios/52.txt,8,medios,True,1420,0.1115,20,OK
8x8/medios/53.txt,8,medios,True,1396,0.1093,18,OK
8x8/medios/54.txt,8,medios,True,1438,0.164,20,OK
8x8/medios/55.txt,8,medios,True,1348,0.0984,20,OK
8x8/medios/56.txt,8,medios,True,1417,0.1641,20,OK
8x8/medios/57.txt,8,medios,True,1416,0.1617,20,OK
8x8/medios/58.txt,8,medios,True,1362,0.1444,20,OK
8x8/medios/59.txt,8,medios,True,1361,0.1048,20,OK
8x8/medios/60.txt,8,medios,True,1407,0.1603,20,OK
8x8/medios/61.txt,8,medios,True,1485,0.2295,18,OK
8x8/medios/62.txt,8,medios,True,1564,0.2338,20,OK
8x8/medios/63.txt,8,medios,True,1350,0.1038,20,OK
8x8/medios/64.txt,8,medios,True,1377,0.1567,18,OK
8x8/medios/65.txt,8,medios,True,1351,0.0944,20,OK
8x8/medios/66.txt,8,medios,True,1390,0.1098,20,OK
8x8/medios/67.txt,8,medios,True,1380,0.1063,20,OK
8x8/medios/68.txt,8,medios,True,1498,0.1757,20,OK
8x8/medios/69.txt,8,medios,True,1425,0.1108,20,OK
8x8/medios/70.txt,8,medios,True,1386,0.0522,18,OK
8x8/medios/71.txt,8,medios,True,1374,0.1046,20,OK
8x8/medios/72.txt,8,medios,True,1446,0.1652,20,OK
8x8/medios/73.txt,8,medios,True,1376,0.1073,20,OK
8x8/medios/74.txt,8,medios,True,1400,0.1571,20,OK
8x8/medios/75.txt,8,medios,True,1390,0.1488,20,OK
8x8/medios/76.txt,8,medios,True,1464,0.1689,20,OK
8x8/medios/77.txt,8,medios,True,1454,0.1714,18,OK
8x8/medios/78.txt,8,medios,True,1369,0.1073,20,OK
8x8/medios/79.txt,8,medios,True,1648,0.2018,20,OK
8x8/medios/80.txt,8,medios,True,1389,0.1009,20,OK
8x8/medios/81.txt,8,medios,True,1362,0.1049,20,OK
8x8/medios/82.txt,8,medios,True,1653,0.2485,20,OK
8x8/medios/83.txt,8,medios,True,1406,0.2109,20,OK
8x8/medios/84.txt,8,medios,True,1339,0.0487,20,OK
8x8/medios/85.txt,8,medios,True,1348,0.1028,20,OK
8x8/medios/86.txt,8,medios,True,1361,0.0966,20,OK
8x8/medios/87.txt,8,medios,True,1512,0.1774,20,OK
8x8/medios/88.txt,8,medios,True,1354,0.1064,14,OK
8x8/medios/89.txt,8,medios,True,1410,0.164,20,OK
8x8/medios/90.txt,8,medios,True,1418,0.113,20,OK
8x8/medios/91.txt,8,medios,True,1938,0.3266,18,OK
8x8/medios/92.txt,8,medios,True,1376,0.1076,20,OK
8x8/medios/93.txt,8,medios,True,1363,0.099,16,OK
8x8/medios/94.txt,8,medios,True,1375,0.0975,20,OK
8x8/medios/95.txt,8,medios,True,1366,0.05,20,OK
8x8/medios/96.txt,8,medios,True,1339,0.0477,20,OK
8x8/medios/97.txt,8,medios,True,1357,0.1245,18,OK
8x8/medios/98.txt,8,medios,True,1388,0.1065,20,OK
8x8/medios/99.txt,8,medios,True,1400,0.1614,20,OK
8x8/medios/100.txt,8,medios,True,1345,0.0486,20,OK
8x8/dificiles/1.txt,8,dificiles,True,10619,1.4101,48,OK
8x8/dificiles/2.txt,8,dificiles,True,1816,0.1535,50,OK
8x8/dificiles/3.txt,8,dificiles,True,35847,5.2514,46,OK
8x8/dificiles/4.txt,8,dificiles,True,10674,1.6034,50,OK
8x8/dificiles/5.txt,8,dificiles,True,931566,128.047,50,OK
8x8/dificiles/6.txt,8,dificiles,True,1450,0.0569,46,OK
8x8/dificiles/7.txt,8,dificiles,True,5603,0.8188,40,OK
8x8/dificiles/8.txt,8,dificiles,True,167788,25.7778,44,OK
8x8/dificiles/9.txt,8,dificiles,True,16346,2.6252,50,OK
8x8/dificiles/10.txt,8,dificiles,True,3980,0.5584,50,OK
8x8/dificiles/11.txt,8,dificiles,True,26111,4.0543,48,OK
8x8/dificiles/12.txt,8,dificiles,True,6144,0.8471,44,OK
8x8/dificiles/13.txt,8,dificiles,True,20333,3.3456,50,OK
8x8/dificiles/14.txt,8,dificiles,True,14317,2.2864,42,OK
8x8/dificiles/15.txt,8,dificiles,True,676923,98.3948,50,OK
8x8/dificiles/16.txt,8,dificiles,True,4072,0.5783,50,OK
8x8/dificiles/17.txt,8,dificiles,True,8084,1.2818,44,OK
8x8/dificiles/18.txt,8,dificiles,True,547656,90.8468,50,OK
8x8/dificiles/19.txt,8,dificiles,True,2122,0.2126,48,OK
8x8/dificiles/20.txt,8,dificiles,True,64556,10.1556,44,OK
8x8/dificiles/21.txt,8,dificiles,True,26610,3.9205,44,OK
8x8/dificiles/22.txt,8,dificiles,True,3250,0.4954,48,OK
8x8/dificiles/23.txt,8,dificiles,True,4729,0.7224,46,OK
8x8/dificiles/24.txt,8,dificiles,True,18747,2.886,38,OK
8x8/dificiles/25.txt,8,dificiles,True,45155,6.9708,36,OK
8x8/dificiles/26.txt,8,dificiles,True,18378,2.5543,50,OK
8x8/dificiles/27.txt,8,dificiles,True,11641,1.7485,48,OK
8x8/dificiles/28.txt,8,dificiles,True,1679,0.18,36,OK
8x8/dificiles/29.txt,8,dificiles,True,1921,0.2354,40,OK
8x8/dificiles/30.txt,8,dificiles,True,1585,0.1246,42,OK
8x8/dificiles/31.txt,8,dificiles,True,61300,10.1272,46,OK
8x8/dificiles/32.txt,8,dificiles,False,1798537,285.9395,0,timeout_or_limit
8x8/dificiles/33.txt,8,dificiles,True,17385,2.7594,46,OK
8x8/dificiles/34.txt,8,dificiles,True,924791,144.0507,44,OK
8x8/dificiles/35.txt,8,dificiles,True,1933,0.1665,40,OK
8x8/dificiles/36.txt,8,dificiles,True,42806,6.2797,50,OK
8x8/dificiles/37.txt,8,dificiles,True,1727,0.1555,42,OK
8x8/dificiles/38.txt,8,dificiles,True,2869,0.3674,50,OK
8x8/dificiles/39.txt,8,dificiles,True,15995,2.5336,50,OK
8x8/dificiles/40.txt,8,dificiles,True,25851,3.9461,50,OK
8x8/dificiles/41.txt,8,dificiles,True,13703,1.819,48,OK
8x8/dificiles/42.txt,8,dificiles,True,236824,35.6363,48,OK
8x8/dificiles/43.txt,8,dificiles,True,4186,0.5568,42,OK
8x8/dificiles/44.txt,8,dificiles,True,23699,3.792,50,OK
8x8/dificiles/45.txt,8,dificiles,True,12843,1.993,48,OK
8x8/dificiles/46.txt,8,dificiles,True,8225,1.2376,44,OK
8x8/dificiles/47.txt,8,dificiles,True,3405,0.4476,50,OK
8x8/dificiles/48.txt,8,dificiles,True,4605,0.6032,44,OK
8x8/dificiles/49.txt,8,dificiles,True,32349,4.9122,40,OK
8x8/dificiles/50.txt,8,dificiles,True,30847,4.9007,50,OK
8x8/dificiles/51.txt,8,dificiles,True,13048,2.0765,50,OK
8x8/dificiles/52.txt,8,dificiles,True,10376,1.399,50,OK
8x8/dificiles/53.txt,8,dificiles,False,1000733,150.783,0,timeout_or_limit
8x8/dificiles/54.txt,8,dificiles,True,4681,0.7275,42,OK
8x8/dificiles/55.txt,8,dificiles,True,4653,0.64,44,OK
8x8/dificiles/56.txt,8,dificiles,True,28767,4.5823,42,OK
8x8/dificiles/57.txt,8,dificiles,True,2492,0.2996,50,OK
8x8/dificiles/58.txt,8,dificiles,True,4098,0.5379,50,OK
8x8/dificiles/59.txt,8,dificiles,True,2810,0.3585,48,OK
8x8/dificiles/60.txt,8,dificiles,True,56941,9.1763,42,OK
8x8/dificiles/61.txt,8,dificiles,True,20750,3.3811,38,OK
8x8/dificiles/62.txt,8,dificiles,True,1465,0.1513,42,OK
8x8/dificiles/63.txt,8,dificiles,True,191480,29.1246,44,OK
8x8/dificiles/64.txt,8,dificiles,True,158738,25.2145,48,OK
8x8/dificiles/65.txt,8,dificiles,True,5340,0.7367,50,OK
8x8/dificiles/66.txt,8,dificiles,True,6986,1.0294,50,OK
8x8/dificiles/67.txt,8,dificiles,True,114230,17.2067,50,OK
8x8/dificiles/68.txt,8,dificiles,True,3224,0.4324,48,OK
8x8/dificiles/69.txt,8,dificiles,True,2136,0.3334,36,OK
8x8/dificiles/70.txt,8,dificiles,True,7507,1.1362,40,OK
8x8/dificiles/71.txt,8,dificiles,True,14797,2.0579,48,OK
8x8/dificiles/72.txt,8,dificiles,True,134837,20.0941,44,OK
8x8/dificiles/73.txt,8,dificiles,True,1749,0.148,48,OK
8x8/dificiles/74.txt,8,dificiles,True,72360,11.2663,48,OK
8x8/dificiles/75.txt,8,dificiles,True,152732,20.9813,50,OK
8x8/dificiles/76.txt,8,dificiles,True,64961,8.7003,44,OK
8x8/dificiles/77.txt,8,dificiles,True,5928,0.8552,46,OK
8x8/dificiles/78.txt,8,dificiles,True,24580,3.7244,50,OK
8x8/dificiles/79.txt,8,dificiles,True,23521,3.3502,50,OK
8x8/dificiles/80.txt,8,dificiles,True,369205,58.555,50,OK
8x8/dificiles/81.txt,8,dificiles,True,7234,1.0862,44,OK
8x8/dificiles/82.txt,8,dificiles,True,3146,0.3811,48,OK
8x8/dificiles/83.txt,8,dificiles,True,5482,0.8283,44,OK
8x8/dificiles/84.txt,8,dificiles,True,27932,4.471,46,OK
8x8/dificiles/85.txt,8,dificiles,True,125228,20.3484,48,OK
8x8/dificiles/86.txt,8,dificiles,True,218856,33.1025,50,OK
8x8/dificiles/87.txt,8,dificiles,True,17598,2.8767,44,OK
8x8/dificiles/88.txt,8,dificiles,True,1846,0.2243,50,OK
8x8/dificiles/89.txt,8,dificiles,True,58948,8.7008,44,OK
8x8/dificiles/90.txt,8,dificiles,True,10957,1.6402,46,OK
8x8/dificiles/91.txt,8,dificiles,False,1152817,191.9276,0,timeout_or_limit
8x8/dificiles/92.txt,8,dificiles,True,228994,37.2642,50,OK
8x8/dificiles/93.txt,8,dificiles,True,9245,1.3476,50,OK
8x8/dificiles/94.txt,8,dificiles,True,18789,3.0584,50,OK
8x8/dificiles/95.txt,8,dificiles,True,1936,0.2367,50,OK
8x8/dificiles/96.txt,8,dificiles,True,3523,0.4595,48,OK
8x8/dificiles/97.txt,8,dificiles,True,4816,0.6041,48,OK
8x8/dificiles/98.txt,8,dificiles,True,1579,0.1137,50,OK
8x8/dificiles/99.txt,8,dificiles,True,1520,0.1729,36,OK
8x8/dificiles/100.txt,8,dificiles,True,1973,0.2359,42,OK
